order_item_id,order_id,product_id,quantity,unit_price,discount_pct
4692,1579,17,4,209.57,10.0
4693,1579,53,4,8.98,0.0
4694,1579,71,2,249.99,10.0
4695,1579,61,-4,13.74,0.0
4696,1579,5,4,242.5,10.0
4697,1580,46,2,109.69,0.0
4698,1580,16,2,47.12,0.0
4699,1581,25,2,169.6,0.0
4700,1581,88,2,6.71,0.0
4701,1582,91,3,103.0,5.0
4702,1582,4,1,193.39,0.0
4703,1582,49,3,51.93,0.0
4704,1582,73,2,97.41,0.0
4705,1583,18,3,57.52,0.0
4706,1584,72,3,58.72,0.0
4707,1584,44,1,83.73,20.0
4708,1584,37,1,143.56,0.0
4709,1584,69,3,89.92,0.0
4710,1584,62,3,155.64,15.0
4711,1585,17,1,209.57,0.0
4712,1585,47,4,144.15,0.0
4713,1585,43,4,16.37,0.0
4714,1586,22,2,240.26,10.0
4715,1586,16,4,47.12,0.0
4716,1587,27,2,112.42,0.0
4717,1587,76,-4,146.51,10.0
4718,1587,74,-4,59.17,5.0
4719,1587,85,-1,22.63,0.0
4720,1588,61,4,13.74,0.0
4721,1589,72,3,58.72,0.0
4722,1589,65,1,128.61,0.0
4723,1589,1,4,52.08,0.0
4724,1589,61,1,13.74,0.0
4725,1589,3,1,5.21,0.0
4726,1590,39,1,150.02,0.0
4727,1590,47,2,144.15,0.0
4728,1590,35,1,26.29,0.0
4729,1591,13,3,156.19,0.0
4730,1592,93,1,161.42,0.0
4731,1592,51,3,109.23,0.0
4732,1593,64,2,7.71,0.0
4733,1593,19,1,232.32,0.0
4734,1593,31,1,101.08,10.0
4735,1593,89,3,190.17,0.0
4736,1593,72,2,58.72,0.0
4737,1594,65,4,128.61,0.0
4738,1594,91,3,103.0,0.0
4739,1594,13,1,156.19,0.0
4740,1595,80,2,210.36,0.0
4741,1596,93,2,161.42,20.0
4742,1596,46,4,109.69,10.0
4743,1596,17,3,209.57,0.0
4744,1596,31,2,101.08,5.0
4745,1596,30,3,231.76,0.0
4746,1597,16,2,47.12,10.0
4747,1597,10,4,118.69,0.0
4748,1597,55,2,172.28,20.0
4749,1598,24,4,140.86,10.0
4750,1598,39,4,150.02,0.0
4751,1598,72,2,58.72,0.0
4752,1599,39,4,150.02,5.0
4753,1599,84,2,143.06,5.0
4754,1600,39,3,150.02,0.0
4755,1600,25,3,169.6,10.0
4756,1600,82,4,233.51,0.0
4757,1601,44,4,83.73,5.0
4758,1602,7,1,189.9,0.0
4759,1602,29,2,182.29,0.0
4760,1602,35,4,26.29,20.0
4761,1602,69,1,89.92,5.0
4762,1602,83,3,48.63,0.0
4763,1603,54,4,156.93,5.0
4764,1603,17,-2,209.57,0.0
4765,1603,37,2,143.56,0.0
4766,1603,22,-2,240.26,5.0
4767,1604,60,1,174.68,15.0
4768,1604,31,1,101.08,5.0
4769,1605,43,1,16.37,0.0
4770,1605,54,3,156.93,0.0
4771,1605,74,2,59.17,0.0
4772,1605,2,3,110.24,0.0
4773,1606,69,4,89.92,0.0
4774,1606,82,4,233.51,5.0
4775,1606,32,1,130.85,20.0
4776,1606,83,2,48.63,10.0
4777,1606,42,1,164.24,5.0
4778,1607,94,1,115.85,0.0
4779,1607,31,2,101.08,0.0
4780,1607,52,1,107.61,0.0
4781,1607,42,1,164.24,0.0
4782,1608,65,3,128.61,0.0
4783,1608,63,1,99.0,5.0
4784,1608,32,3,130.85,0.0
4785,1608,95,2,135.85,0.0
4786,1609,47,2,144.15,0.0
4787,1609,35,2,26.29,0.0
4788,1609,74,4,59.17,0.0
4789,1609,29,3,182.29,0.0
4790,1610,66,2,150.49,0.0
4791,1610,61,2,13.74,0.0
4792,1611,36,2,64.71,0.0
4793,1611,44,2,83.73,0.0
4794,1612,61,3,13.74,0.0
4795,1612,33,4,56.06,0.0
4796,1612,3,2,5.21,0.0
4797,1613,17,1,209.57,10.0
4798,1613,42,4,164.24,5.0
4799,1614,35,2,26.29,10.0
4800,1614,82,3,233.51,15.0
4801,1614,90,4,124.02,0.0
4802,1614,7,1,189.9,0.0
4803,1614,20,2,234.75,0.0
4804,1615,63,1,99.0,0.0
4805,1616,79,4,81.42,0.0
4806,1616,33,4,56.06,10.0
4807,1616,9,3,137.06,0.0
4808,1617,36,2,64.71,0.0
4809,1617,53,4,8.98,0.0
4810,1618,92,3,80.29,0.0
4811,1618,56,1,16.47,0.0
4812,1618,31,1,101.08,0.0
4813,1619,65,4,128.61,0.0
4814,1619,46,4,109.69,10.0
4815,1619,86,3,118.78,0.0
4816,1619,84,2,143.06,0.0
4817,1620,14,1,132.45,0.0
4818,1621,20,1,234.75,0.0
4819,1621,63,3,99.0,10.0
4820,1621,66,1,150.49,0.0
4821,1621,68,1,85.39,0.0
4822,1621,65,-3,128.61,10.0
4823,1622,85,4,22.63,0.0
4824,1623,68,1,85.39,0.0
4825,1623,5,2,242.5,5.0
4826,1624,20,2,234.75,0.0
4827,1624,81,4,243.31,5.0
4828,1624,25,1,169.6,0.0
4829,1624,59,4,137.97,20.0
4830,1625,45,2,242.85,0.0
4831,1625,37,1,143.56,0.0
4832,1625,78,4,244.02,0.0
4833,1626,48,4,126.95,10.0
4834,1626,9,1,137.06,0.0
4835,1626,72,3,58.72,0.0
4836,1626,44,3,83.73,0.0
4837,1627,7,2,189.9,0.0
4838,1627,81,1,243.31,0.0
4839,1627,84,3,143.06,0.0
4840,1627,57,2,205.57,0.0
4841,1627,27,4,112.42,5.0
4842,1628,89,2,190.17,10.0
4843,1628,72,1,58.72,0.0
4844,1628,62,4,155.64,0.0
4845,1628,14,1,132.45,10.0
4846,1629,44,1,83.73,0.0
4847,1629,42,1,164.24,5.0
4848,1629,4,1,193.39,0.0
4849,1630,31,2,101.08,0.0
4850,1630,67,1,231.81,0.0
4851,1630,66,1,150.49,0.0
4852,1630,62,3,155.64,0.0
4853,1631,38,2,122.19,0.0
4854,1632,57,4,205.57,0.0
4855,1633,64,4,7.71,0.0
4856,1633,89,3,190.17,0.0
4857,1633,25,3,169.6,0.0
4858,1633,46,1,109.69,0.0
4859,1633,13,2,156.19,0.0
4860,1634,58,1,114.17,0.0
4861,1634,14,1,132.45,10.0
4862,1634,24,1,140.86,15.0
4863,1634,47,2,144.15,5.0
4864,1635,6,2,198.49,0.0
4865,1635,91,2,103.0,0.0
4866,1635,70,3,71.14,5.0
4867,1635,15,4,82.54,0.0
4868,1636,42,2,164.24,0.0
4869,1637,2,2,110.24,5.0
4870,1637,19,3,232.32,0.0
4871,1638,32,4,130.85,0.0
4872,1639,69,1,89.92,0.0
4873,1640,78,2,244.02,0.0
4874,1641,12,1,127.97,10.0
4875,1641,65,2,128.61,5.0
4876,1641,73,4,97.41,20.0
4877,1641,16,2,47.12,10.0
4878,1642,9,3,137.06,0.0
4879,1642,6,1,198.49,0.0
4880,1642,29,1,182.29,0.0
4881,1643,11,-2,41.29,0.0
4882,1643,90,4,124.02,0.0
4883,1643,91,3,103.0,0.0
4884,1644,50,4,249.28,0.0
4885,1645,14,3,132.45,5.0
4886,1645,34,4,230.02,0.0
4887,1646,77,3,177.17,0.0
4888,1646,35,2,26.29,10.0
4889,1646,7,4,189.9,0.0
4890,1646,59,4,137.97,0.0
4891,1647,79,4,81.42,20.0
4892,1647,37,1,143.56,0.0
4893,1647,12,4,127.97,0.0
4894,1647,24,2,140.86,0.0
4895,1648,6,1,198.49,0.0
4896,1648,45,1,242.85,0.0
4897,1648,63,4,99.0,0.0
4898,1648,51,3,109.23,0.0
4899,1648,31,1,101.08,0.0
4900,1649,36,4,64.71,0.0
4901,1650,82,3,233.51,0.0
4902,1650,75,1,227.7,0.0
4903,1650,67,2,231.81,0.0
4904,1650,76,1,146.51,0.0
4905,1651,63,3,99.0,0.0
4906,1651,29,3,182.29,0.0
4907,1651,84,2,143.06,10.0
4908,1651,62,1,155.64,0.0
4909,1652,7,1,189.9,0.0
4910,1652,5,1,242.5,0.0
4911,1652,36,3,64.71,0.0
4912,1652,79,3,81.42,0.0
4913,1653,86,3,118.78,0.0
4914,1653,85,4,22.63,20.0
4915,1654,88,2,6.71,0.0
4916,1654,4,1,193.39,10.0
4917,1654,28,1,83.19,0.0
4918,1654,94,2,115.85,0.0
4919,1655,62,4,155.64,0.0
4920,1655,83,3,48.63,5.0
4921,1655,59,2,137.97,0.0
4922,1655,31,4,101.08,5.0
4923,1655,14,2,132.45,15.0
4924,1656,85,2,22.63,10.0
4925,1656,32,4,130.85,0.0
4926,1656,80,1,210.36,0.0
4927,1657,78,4,244.02,0.0
4928,1657,50,3,249.28,0.0
4929,1657,57,1,205.57,0.0
4930,1657,5,2,242.5,10.0
4931,1658,18,2,57.52,15.0
4932,1658,44,3,83.73,5.0
4933,1658,4,4,193.39,0.0
4934,1658,51,2,109.23,10.0
4935,1659,85,3,22.63,0.0
4936,1659,81,1,243.31,10.0
4937,1659,83,2,48.63,0.0
4938,1660,51,2,109.23,10.0
4939,1660,75,1,227.7,0.0
4940,1660,20,2,234.75,0.0
4941,1660,47,1,144.15,5.0
4942,1660,42,1,164.24,5.0
4943,1661,59,1,137.97,0.0
4944,1661,25,1,169.6,10.0
4945,1661,72,1,58.72,0.0
4946,1661,34,2,230.02,0.0
4947,1661,33,2,56.06,0.0
4948,1662,52,2,107.61,0.0
4949,1662,62,3,155.64,0.0
4950,1662,17,1,209.57,0.0
4951,1662,26,4,138.84,15.0
4952,1662,87,2,36.97,0.0
4953,1663,17,2,209.57,10.0
4954,1663,10,1,118.69,0.0
4955,1664,50,2,249.28,0.0
4956,1664,9,-4,137.06,0.0
4957,1664,82,4,233.51,0.0
4958,1664,81,2,243.31,0.0
4959,1665,32,2,130.85,0.0
4960,1666,44,2,83.73,10.0
4961,1666,18,4,57.52,10.0
4962,1667,34,2,230.02,15.0
4963,1667,78,3,244.02,0.0
4964,1667,80,4,210.36,5.0
4965,1667,73,3,97.41,0.0
4966,1667,42,3,164.24,5.0
4967,1668,15,1,82.54,0.0
4968,1669,91,4,103.0,0.0
4969,1669,67,3,231.81,0.0
4970,1669,4,3,193.39,0.0
4971,1669,42,1,164.24,5.0
4972,1669,72,4,58.72,0.0
4973,1670,46,1,109.69,0.0
4974,1670,74,1,59.17,5.0
4975,1671,23,2,165.25,0.0
4976,1671,93,3,161.42,0.0
4977,1671,51,1,109.23,0.0
4978,1671,3,1,5.21,0.0
4979,1672,60,2,174.68,0.0
4980,1672,30,4,231.76,0.0
4981,1672,93,-3,161.42,20.0
4982,1672,59,-2,137.97,0.0
4983,1673,59,4,137.97,0.0
4984,1673,2,3,110.24,0.0
4985,1673,28,4,83.19,10.0
4986,1673,91,1,103.0,0.0
4987,1674,2,1,110.24,0.0
4988,1675,22,2,240.26,0.0
4989,1675,81,2,243.31,0.0
4990,1675,33,4,56.06,0.0
4991,1675,82,-2,233.51,0.0
4992,1675,72,2,58.72,20.0
4993,1676,18,4,57.52,10.0
4994,1676,1,3,52.08,0.0
4995,1676,9,4,137.06,0.0
4996,1676,79,1,81.42,0.0
4997,1677,42,3,164.24,0.0
4998,1677,9,1,137.06,0.0
4999,1677,21,1,68.66,0.0
5000,1677,80,3,210.36,10.0
5001,1678,91,2,103.0,0.0
5002,1678,17,1,209.57,0.0
5003,1678,55,4,172.28,0.0
5004,1679,84,2,143.06,0.0
5005,1679,68,2,85.39,0.0
5006,1680,74,4,59.17,5.0
5007,1680,15,2,82.54,10.0
5008,1681,29,4,182.29,10.0
5009,1681,16,4,47.12,5.0
5010,1681,55,3,172.28,0.0
5011,1681,79,2,81.42,10.0
5012,1682,13,4,156.19,0.0
5013,1682,56,3,16.47,0.0
5014,1682,51,3,109.23,0.0
5015,1682,34,1,230.02,0.0
5016,1683,89,2,190.17,0.0
5017,1683,22,1,240.26,0.0
5018,1683,67,3,231.81,10.0
5019,1683,1,4,52.08,0.0
5020,1684,91,-3,103.0,0.0
5021,1684,43,-2,16.37,5.0
5022,1685,83,2,48.63,0.0
5023,1685,57,3,205.57,5.0
5024,1685,82,3,233.51,0.0
5025,1685,39,4,150.02,0.0
5026,1686,12,1,127.97,15.0
5027,1687,60,2,174.68,0.0
5028,1687,58,2,114.17,0.0
5029,1688,33,3,56.06,10.0
5030,1689,56,2,16.47,0.0
5031,1689,9,3,137.06,20.0
5032,1689,40,3,195.69,0.0
5033,1689,17,3,209.57,0.0
5034,1689,23,2,165.25,0.0
5035,1690,77,2,177.17,5.0
5036,1690,78,2,244.02,0.0
5037,1690,12,3,127.97,5.0
5038,1690,14,4,132.45,0.0
5039,1691,50,1,249.28,0.0
5040,1692,85,1,22.63,5.0
5041,1692,22,2,240.26,0.0
5042,1692,24,4,140.86,0.0
5043,1693,86,2,118.78,0.0
5044,1693,65,4,128.61,0.0
5045,1694,82,4,233.51,0.0
5046,1694,62,3,155.64,0.0
5047,1694,74,1,59.17,15.0
5048,1694,77,2,177.17,0.0
5049,1694,17,4,209.57,5.0
5050,1695,79,3,81.42,5.0
5051,1695,66,4,150.49,0.0
5052,1695,51,2,109.23,0.0
5053,1695,84,1,143.06,0.0
5054,1695,14,4,132.45,0.0
5055,1696,36,3,64.71,10.0
5056,1696,41,3,105.88,0.0
5057,1696,60,1,174.68,0.0
5058,1697,37,3,143.56,10.0
5059,1697,84,1,143.06,0.0
5060,1697,30,-3,231.76,0.0
5061,1698,95,4,135.85,0.0
5062,1698,7,3,189.9,0.0
5063,1698,60,2,174.68,15.0
5064,1698,78,4,244.02,0.0
5065,1698,91,1,103.0,0.0
5066,1699,89,1,190.17,10.0
5067,1699,27,4,112.42,0.0
5068,1699,8,4,91.47,0.0
5069,1699,57,2,205.57,0.0
5070,1700,28,-2,83.19,5.0
5071,1700,50,-3,249.28,0.0
5072,1700,75,2,227.7,0.0
5073,1700,21,-3,68.66,0.0
5074,1700,20,1,234.75,0.0
5075,1701,59,3,137.97,0.0
5076,1701,31,3,101.08,10.0
5077,1702,25,2,169.6,20.0
5078,1703,79,2,81.42,5.0
5079,1703,43,3,16.37,0.0
5080,1703,5,4,242.5,20.0
5081,1703,75,1,227.7,15.0
5082,1704,10,3,118.69,0.0
5083,1704,25,3,169.6,0.0
5084,1704,54,4,156.93,5.0
5085,1705,12,1,127.97,10.0
5086,1705,82,3,233.51,0.0
5087,1705,19,4,232.32,0.0
5088,1705,62,2,155.64,0.0
5089,1705,87,2,36.97,15.0
5090,1706,37,3,143.56,0.0
5091,1706,54,1,156.93,15.0
5092,1706,72,3,58.72,0.0
5093,1707,91,4,103.0,0.0
5094,1707,43,4,16.37,0.0
5095,1708,63,2,99.0,0.0
5096,1708,53,1,8.98,0.0
5097,1709,73,2,97.41,15.0
5098,1709,49,4,51.93,10.0
5099,1709,93,1,161.42,0.0
5100,1709,85,2,22.63,0.0
5101,1710,14,4,132.45,0.0
5102,1710,59,4,137.97,0.0
5103,1710,78,1,244.02,20.0
5104,1710,5,1,242.5,0.0
5105,1711,5,2,242.5,15.0
5106,1711,59,4,137.97,0.0
5107,1711,56,1,16.47,0.0
5108,1711,77,2,177.17,0.0
5109,1711,61,2,13.74,0.0
5110,1712,19,1,232.32,0.0
5111,1712,15,2,82.54,0.0
5112,1712,1,4,52.08,0.0
5113,1712,44,1,83.73,10.0
5114,1712,29,2,182.29,10.0
5115,1713,59,-3,137.97,0.0
5116,1713,7,4,189.9,0.0
5117,1714,20,1,234.75,20.0
5118,1714,21,2,68.66,0.0
5119,1715,47,2,144.15,5.0
5120,1715,65,3,128.61,0.0
5121,1715,75,1,227.7,10.0
5122,1715,42,4,164.24,10.0
5123,1716,44,4,83.73,0.0
5124,1716,23,4,165.25,0.0
5125,1716,47,4,144.15,0.0
5126,1717,54,4,156.93,0.0
5127,1717,41,1,105.88,20.0
5128,1717,62,1,155.64,0.0
5129,1718,20,1,234.75,5.0
5130,1718,52,2,107.61,0.0
5131,1718,67,2,231.81,10.0
5132,1719,4,-4,193.39,0.0
5133,1719,1,-4,52.08,0.0
5134,1719,44,4,83.73,0.0
5135,1719,26,-2,138.84,10.0
5136,1720,19,4,232.32,0.0
5137,1721,31,3,101.08,0.0
5138,1721,48,4,126.95,5.0
5139,1721,87,1,36.97,0.0
5140,1722,57,1,205.57,0.0
5141,1722,1,4,52.08,0.0
5142,1722,90,1,124.02,0.0
5143,1722,16,1,47.12,0.0
5144,1722,61,1,13.74,5.0
5145,1723,29,3,182.29,5.0
5146,1723,55,4,172.28,0.0
5147,1724,9,1,137.06,0.0
5148,1724,12,4,127.97,0.0
5149,1724,5,1,242.5,0.0
5150,1725,20,3,234.75,0.0
5151,1726,5,1,242.5,20.0
5152,1726,11,2,41.29,0.0
5153,1727,87,3,36.97,0.0
5154,1727,89,4,190.17,0.0
5155,1727,84,4,143.06,5.0
5156,1727,85,3,22.63,10.0
5157,1728,86,1,118.78,0.0
5158,1728,84,4,143.06,0.0
5159,1728,22,3,240.26,5.0
5160,1729,25,2,169.6,0.0
5161,1730,58,4,114.17,5.0
5162,1730,49,1,51.93,10.0
5163,1730,69,3,89.92,0.0
5164,1730,15,1,82.54,10.0
5165,1730,87,4,36.97,0.0
5166,1731,66,1,150.49,0.0
5167,1731,11,2,41.29,20.0
5168,1731,36,3,64.71,0.0
5169,1731,35,2,26.29,0.0
5170,1731,76,1,146.51,0.0
5171,1732,74,3,59.17,0.0
5172,1732,72,2,58.72,0.0
5173,1732,56,4,16.47,5.0
5174,1732,27,1,112.42,0.0
5175,1732,24,1,140.86,0.0
5176,1733,33,3,56.06,0.0
5177,1733,53,2,8.98,0.0
5178,1733,87,3,36.97,10.0
5179,1733,55,4,172.28,0.0
5180,1733,66,2,150.49,0.0
5181,1734,2,-4,110.24,0.0
5182,1734,6,4,198.49,0.0
5183,1734,20,3,234.75,0.0
5184,1734,19,2,232.32,0.0
5185,1734,85,4,22.63,0.0
5186,1735,88,3,6.71,0.0
5187,1735,33,4,56.06,0.0
5188,1735,78,2,244.02,0.0
5189,1735,94,4,115.85,20.0
5190,1736,11,4,41.29,0.0
5191,1736,34,2,230.02,0.0
5192,1737,24,4,140.86,0.0
5193,1737,55,4,172.28,15.0
5194,1737,58,3,114.17,0.0
5195,1737,80,3,210.36,0.0
5196,1737,65,4,128.61,5.0
5197,1738,93,2,161.42,0.0
5198,1738,75,1,227.7,0.0
5199,1739,27,-1,112.42,10.0
5200,1739,33,3,56.06,0.0
5201,1739,49,2,51.93,5.0
5202,1739,32,3,130.85,15.0
5203,1739,67,1,231.81,0.0
5204,1740,60,1,174.68,0.0
5205,1741,5,3,242.5,0.0
5206,1741,17,1,209.57,0.0
5207,1741,91,4,103.0,20.0
5208,1741,58,2,114.17,10.0
5209,1742,37,4,143.56,10.0
5210,1742,39,3,150.02,0.0
5211,1743,63,2,99.0,0.0
5212,1744,41,3,105.88,0.0
5213,1745,56,3,16.47,0.0
5214,1745,42,1,164.24,0.0
5215,1745,91,2,103.0,0.0
5216,1746,56,3,16.47,15.0
5217,1746,75,-3,227.7,0.0
5218,1746,6,2,198.49,10.0
5219,1746,41,3,105.88,0.0
5220,1747,79,4,81.42,0.0
5221,1747,70,2,71.14,0.0
5222,1748,38,4,122.19,0.0
5223,1748,17,3,209.57,0.0
5224,1748,57,2,205.57,0.0
5225,1748,62,4,155.64,20.0
5226,1749,29,4,182.29,0.0
5227,1749,35,2,26.29,10.0
5228,1749,57,3,205.57,0.0
5229,1749,11,3,41.29,10.0
5230,1749,1,3,52.08,0.0
5231,1750,64,1,7.71,0.0
5232,1750,83,2,48.63,0.0
5233,1750,92,3,80.29,5.0
5234,1750,5,4,242.5,0.0
5235,1751,58,2,114.17,5.0
5236,1751,3,1,5.21,5.0
5237,1751,40,2,195.69,0.0
5238,1752,58,1,114.17,0.0
5239,1752,59,4,137.97,20.0
5240,1752,84,1,143.06,0.0
5241,1752,5,4,242.5,0.0
5242,1752,38,3,122.19,0.0
5243,1753,2,3,110.24,5.0
5244,1753,39,4,150.02,0.0
5245,1753,36,2,64.71,0.0
5246,1753,66,2,150.49,0.0
5247,1753,86,1,118.78,20.0
5248,1754,60,4,174.68,10.0
5249,1754,89,2,190.17,0.0
5250,1754,57,3,205.57,15.0
5251,1754,4,3,193.39,20.0
5252,1754,2,4,110.24,0.0
5253,1755,8,2,91.47,15.0
5254,1755,11,1,41.29,0.0
5255,1756,93,4,161.42,0.0
5256,1756,65,4,128.61,0.0
5257,1757,42,1,164.24,0.0
5258,1758,26,4,138.84,0.0
5259,1758,42,4,164.24,0.0
5260,1758,52,4,107.61,0.0
5261,1759,60,3,174.68,0.0
5262,1759,90,4,124.02,0.0
5263,1759,75,3,227.7,0.0
5264,1760,89,4,190.17,0.0
5265,1760,81,1,243.31,0.0
5266,1761,80,2,210.36,0.0
5267,1761,45,2,242.85,5.0
5268,1762,21,1,68.66,10.0
5269,1762,10,2,118.69,0.0
5270,1762,51,3,109.23,0.0
5271,1762,84,3,143.06,0.0
5272,1762,41,1,105.88,10.0
5273,1763,34,2,230.02,0.0
5274,1763,60,1,174.68,0.0
5275,1763,26,3,138.84,0.0
5276,1763,4,2,193.39,0.0
5277,1763,66,1,150.49,5.0
5278,1764,30,3,231.76,0.0
5279,1764,38,1,122.19,10.0
5280,1764,83,1,48.63,0.0
5281,1764,3,2,5.21,0.0
5282,1765,62,1,155.64,0.0
5283,1765,78,2,244.02,15.0
5284,1765,33,3,56.06,0.0
5285,1766,39,2,150.02,0.0
5286,1766,95,3,135.85,0.0
5287,1767,55,2,172.28,0.0
5288,1767,70,3,71.14,10.0
5289,1767,54,1,156.93,5.0
5290,1767,12,2,127.97,0.0
5291,1768,6,3,198.49,0.0
5292,1768,12,3,127.97,0.0
5293,1769,83,4,48.63,0.0
5294,1769,68,3,85.39,10.0
5295,1769,92,2,80.29,0.0
5296,1769,9,1,137.06,0.0
5297,1769,75,1,227.7,0.0
5298,1770,94,2,115.85,0.0
5299,1770,90,4,124.02,10.0
5300,1770,27,4,112.42,0.0
5301,1770,13,3,156.19,20.0
5302,1770,57,1,205.57,15.0
5303,1771,12,3,127.97,0.0
5304,1771,80,1,210.36,0.0
5305,1771,15,2,82.54,5.0
5306,1771,65,1,128.61,5.0
5307,1771,62,2,155.64,0.0
5308,1772,33,4,56.06,5.0
5309,1773,46,4,109.69,0.0
5310,1773,91,1,103.0,10.0
5311,1774,94,1,115.85,0.0
5312,1774,10,4,118.69,20.0
5313,1774,12,1,127.97,20.0
5314,1774,84,4,143.06,10.0
5315,1774,86,2,118.78,0.0
5316,1775,36,2,64.71,10.0
5317,1775,52,2,107.61,20.0
5318,1775,77,2,177.17,0.0
5319,1775,51,4,109.23,0.0
5320,1775,88,4,6.71,0.0
5321,1776,9,4,137.06,0.0
5322,1776,36,2,64.71,0.0
5323,1776,84,2,143.06,10.0
5324,1776,7,4,189.9,0.0
5325,1777,71,2,249.99,0.0
5326,1777,25,1,169.6,10.0
5327,1777,80,4,210.36,0.0
5328,1777,84,3,143.06,15.0
5329,1777,22,2,240.26,0.0
5330,1778,28,1,83.19,20.0
5331,1779,64,4,7.71,0.0
5332,1779,70,2,71.14,0.0
5333,1779,72,2,58.72,0.0
5334,1779,27,1,112.42,0.0
5335,1780,53,4,8.98,5.0
5336,1780,54,3,156.93,0.0
5337,1780,36,2,64.71,0.0
5338,1781,43,4,16.37,0.0
5339,1781,45,1,242.85,0.0
5340,1781,22,3,240.26,0.0
5341,1781,74,1,59.17,0.0
5342,1782,70,3,71.14,5.0
5343,1782,15,4,82.54,10.0
5344,1783,50,4,249.28,0.0
5345,1783,4,2,193.39,0.0
5346,1783,26,1,138.84,5.0
5347,1784,23,2,165.25,5.0
5348,1784,95,2,135.85,0.0
5349,1784,51,3,109.23,0.0
5350,1785,46,-1,109.69,0.0
5351,1785,87,-1,36.97,20.0
5352,1785,53,-2,8.98,5.0
5353,1785,55,2,172.28,0.0
5354,1785,4,4,193.39,0.0
5355,1786,68,1,85.39,15.0
5356,1786,30,3,231.76,10.0
5357,1786,69,4,89.92,0.0
5358,1786,48,2,126.95,0.0
5359,1787,9,2,137.06,0.0
5360,1788,72,4,58.72,10.0
5361,1788,35,1,26.29,0.0
5362,1788,25,4,169.6,0.0
5363,1789,24,3,140.86,0.0
5364,1789,77,4,177.17,0.0
5365,1789,46,3,109.69,0.0
5366,1790,17,1,209.57,20.0
5367,1790,61,1,13.74,0.0
5368,1790,44,1,83.73,0.0
5369,1790,22,4,240.26,0.0
5370,1791,24,4,140.86,5.0
5371,1791,30,2,231.76,10.0
5372,1791,41,4,105.88,0.0
5373,1791,87,4,36.97,5.0
5374,1791,16,1,47.12,0.0
5375,1792,37,4,143.56,20.0
5376,1792,82,2,233.51,0.0
5377,1792,84,3,143.06,10.0
5378,1792,44,3,83.73,0.0
5379,1792,58,1,114.17,0.0
5380,1793,70,2,71.14,0.0
5381,1793,26,4,138.84,10.0
5382,1794,18,4,57.52,10.0
5383,1795,11,3,41.29,0.0
5384,1796,36,1,64.71,0.0
5385,1796,10,4,118.69,0.0
5386,1796,93,3,161.42,15.0
5387,1796,1,3,52.08,0.0
5388,1796,63,1,99.0,20.0
5389,1797,39,3,150.02,10.0
5390,1797,23,4,165.25,0.0
5391,1797,94,3,115.85,20.0
5392,1798,59,1,137.97,0.0
5393,1798,1,3,52.08,0.0
5394,1798,8,3,91.47,15.0
5395,1798,61,2,13.74,0.0
5396,1799,74,4,59.17,0.0
5397,1799,75,4,227.7,5.0
5398,1799,8,2,91.47,0.0
5399,1799,79,3,81.42,15.0
5400,1800,9,2,137.06,20.0
5401,1800,53,1,8.98,10.0
5402,1800,40,2,195.69,0.0
5403,1800,52,4,107.61,0.0
5404,1801,8,4,91.47,15.0
5405,1801,68,4,85.39,5.0
5406,1801,81,2,243.31,0.0
5407,1801,66,4,150.49,10.0
5408,1801,94,1,115.85,0.0
5409,1802,87,4,36.97,0.0
5410,1802,89,3,190.17,0.0
5411,1803,61,3,13.74,0.0
5412,1804,61,3,13.74,0.0
5413,1804,51,2,109.23,0.0
5414,1804,47,4,144.15,20.0
5415,1804,87,3,36.97,0.0
5416,1805,17,2,209.57,0.0
5417,1805,20,2,234.75,0.0
5418,1805,8,2,91.47,0.0
5419,1806,57,1,205.57,5.0
5420,1806,29,1,182.29,0.0
5421,1806,31,3,101.08,0.0
5422,1807,19,3,232.32,0.0
5423,1807,83,4,48.63,0.0
5424,1807,20,2,234.75,0.0
5425,1808,93,3,161.42,10.0
5426,1809,18,-4,57.52,20.0
5427,1809,64,-2,7.71,15.0
5428,1810,29,2,182.29,0.0
5429,1810,64,2,7.71,0.0
5430,1811,70,-3,71.14,0.0
5431,1812,25,2,169.6,0.0
5432,1812,30,2,231.76,0.0
5433,1813,35,4,26.29,0.0
5434,1814,54,1,156.93,10.0
5435,1814,74,4,59.17,0.0
5436,1814,85,3,22.63,0.0
5437,1814,50,2,249.28,0.0
5438,1815,86,-3,118.78,0.0
5439,1815,21,-4,68.66,20.0
5440,1815,56,4,16.47,0.0
5441,1815,38,-2,122.19,20.0
5442,1815,4,2,193.39,0.0
5443,1816,28,1,83.19,0.0
5444,1816,87,1,36.97,0.0
5445,1816,11,3,41.29,5.0
5446,1816,89,4,190.17,20.0
5447,1816,48,3,126.95,5.0
5448,1817,95,1,135.85,0.0
5449,1817,84,4,143.06,0.0
5450,1817,68,3,85.39,0.0
5451,1817,52,4,107.61,0.0
5452,1818,72,3,58.72,5.0
5453,1818,75,1,227.7,10.0
5454,1819,61,2,13.74,0.0
5455,1819,49,3,51.93,0.0
5456,1820,87,3,36.97,15.0
5457,1820,54,-3,156.93,0.0
5458,1820,30,3,231.76,5.0
5459,1820,77,4,177.17,5.0
5460,1820,78,-3,244.02,0.0
5461,1821,3,2,5.21,5.0
5462,1822,95,4,135.85,0.0
5463,1822,50,2,249.28,0.0
5464,1822,85,2,22.63,0.0
5465,1823,55,4,172.28,0.0
